"","PollingFirm","SampleSize","poll_id","Candidate","Percentage","start_day","end_day"
"4520","Future Thinking",1000,6055,"Cheminade",1,2013-04-26,2013-04-29
"4521","Future Thinking",1000,6056,"Arthaud",1,2013-04-26,2013-04-29
"4522","Future Thinking",1000,6056,"Poutou",1,2013-04-26,2013-04-29
"4523","Future Thinking",1000,6056,"Mélenchon",16,2013-04-26,2013-04-29
"4524","Future Thinking",1000,6056,"Joly",3,2013-04-26,2013-04-29
"4525","Future Thinking",1000,6056,"Hollande",18,2013-04-26,2013-04-29
"4526","Future Thinking",1000,6056,"Bayrou",14,2013-04-26,2013-04-29
"4527","Future Thinking",1000,6056,"Copé",11,2013-04-26,2013-04-29
"4528","Future Thinking",1000,6056,"Dupont-Aignan",4,2013-04-26,2013-04-29
"4529","Future Thinking",1000,6056,"Le Pen",31,2013-04-26,2013-04-29
"4530","Future Thinking",1000,6056,"Cheminade",1,2013-04-26,2013-04-29
"4531","CSA",993,6057,"Arthaud",0,2013-04-26,2013-04-28
"4532","CSA",993,6057,"Poutou",1,2013-04-26,2013-04-28
"4533","CSA",993,6057,"Mélenchon",12,2013-04-26,2013-04-28
"4534","CSA",993,6057,"Joly",2,2013-04-26,2013-04-28
"4535","CSA",993,6057,"Hollande",19,2013-04-26,2013-04-28
"4536","CSA",993,6057,"Bayrou",7,2013-04-26,2013-04-28
"4537","CSA",993,6057,"Sarkozy",34,2013-04-26,2013-04-28
"4538","CSA",993,6057,"Dupont-Aignan",1,2013-04-26,2013-04-28
"4539","CSA",993,6057,"Le Pen",23,2013-04-26,2013-04-28
"4540","CSA",993,6057,"Cheminade",1,2013-04-26,2013-04-28
"4541","OpinionWay",971,6058,"Arthaud",0.5,2013-04-16,2013-04-17
"4542","OpinionWay",971,6058,"Poutou",0.5,2013-04-16,2013-04-17
"4543","OpinionWay",971,6058,"Mélenchon",11,2013-04-16,2013-04-17
"4544","OpinionWay",971,6058,"Joly",3,2013-04-16,2013-04-17
"4545","OpinionWay",971,6058,"Hollande",23,2013-04-16,2013-04-17
"4546","OpinionWay",971,6058,"Bayrou",11,2013-04-16,2013-04-17
"4547","OpinionWay",971,6058,"Sarkozy",28,2013-04-16,2013-04-17
"4548","OpinionWay",971,6058,"Dupont-Aignan",2,2013-04-16,2013-04-17
"4549","OpinionWay",971,6058,"Le Pen",21,2013-04-16,2013-04-17
"4550","OpinionWay",971,6058,"Cheminade",0,2013-04-16,2013-04-17
"4551","Ifop-Fiducial",1967,6059,"Arthaud",0.5,2013-04-11,2013-04-15
"4552","Ifop-Fiducial",1967,6059,"Poutou",1,2013-04-11,2013-04-15
"4553","Ifop-Fiducial",1967,6059,"Mélenchon",11,2013-04-11,2013-04-15
"4554","Ifop-Fiducial",1967,6059,"Joly",1.5,2013-04-11,2013-04-15
"4555","Ifop-Fiducial",1967,6059,"Hollande",22,2013-04-11,2013-04-15
"4556","Ifop-Fiducial",1967,6059,"Bayrou",10,2013-04-11,2013-04-15
"4557","Ifop-Fiducial",1967,6059,"Sarkozy",30,2013-04-11,2013-04-15
"4558","Ifop-Fiducial",1967,6059,"Dupont-Aignan",2,2013-04-11,2013-04-15
"4559","Ifop-Fiducial",1967,6059,"Le Pen",22,2013-04-11,2013-04-15
"4560","Ifop-Fiducial",1967,6059,"Cheminade",0,2013-04-11,2013-04-15
"4561","Ifop",1607,6060,"Arthaud",0.5,2012-10-09,2012-10-12
"4562","Ifop",1607,6060,"Poutou",1.5,2012-10-09,2012-10-12
"4563","Ifop",1607,6060,"Mélenchon",10,2012-10-09,2012-10-12
"4564","Ifop",1607,6060,"Joly",2,2012-10-09,2012-10-12
"4565","Ifop",1607,6060,"Hollande",28,2012-10-09,2012-10-12
"4566","Ifop",1607,6060,"Bayrou",7,2012-10-09,2012-10-12
"4567","Ifop",1607,6060,"Sarkozy",29.5,2012-10-09,2012-10-12
"4568","Ifop",1607,6060,"Dupont-Aignan",2,2012-10-09,2012-10-12
"4569","Ifop",1607,6060,"Le Pen",19.5,2012-10-09,2012-10-12
"4570","Ifop",1607,6060,"Cheminade",0,2012-10-09,2012-10-12
"4571","Harris Interactive",2270,7001,"Macron",62,2017-05-04,2017-05-05
"4572","Harris Interactive",2270,7001,"Le Pen",38,2017-05-04,2017-05-05
"4573","Ifop-Fiducial",1861,7002,"_Abstention",24.5,2017-05-02,2017-05-05
"4574","Ifop-Fiducial",1861,7002,"Macron",63,2017-05-02,2017-05-05
"4575","Ifop-Fiducial",1861,7002,"Le Pen",37,2017-05-02,2017-05-05
"4576","Ipsos",5331,7003,"_Abstention",24,2017-05-05,NA
"4577","Ipsos",5331,7003,"Macron",63,2017-05-05,NA
"4578","Ipsos",5331,7003,"Le Pen",37,2017-05-05,NA
"4579","Elabe",1009,7004,"_Abstention",32,2017-05-04,NA
"4580","Elabe",1009,7004,"Macron",62,2017-05-04,NA
"4581","Elabe",1009,7004,"Le Pen",38,2017-05-04,NA
"4582","Ifop-Fiducial",1400,7005,"_Abstention",25,2017-05-01,2017-05-04
"4583","Ifop-Fiducial",1400,7005,"Macron",61,2017-05-01,2017-05-04
"4584","Ifop-Fiducial",1400,7005,"Le Pen",39,2017-05-01,2017-05-04
"4585","Ipsos",1605,7006,"_Abstention",24,2017-05-04,NA
"4586","Ipsos",1605,7006,"Macron",61.5,2017-05-04,NA
"4587","Ipsos",1605,7006,"Le Pen",38.5,2017-05-04,NA
"4588","Odoxa",809,7007,"_Abstention",25,2017-05-04,NA
"4589","Odoxa",809,7007,"Macron",62,2017-05-04,NA
"4590","Odoxa",809,7007,"Le Pen",38,2017-05-04,NA
"4591","OpinionWay",2264,7008,"Macron",62,2017-05-02,2017-05-04
"4592","OpinionWay",2264,7008,"Le Pen",38,2017-05-02,2017-05-04
"4593","Harris Interactive",2349,7009,"Macron",61,2017-05-02,2017-05-03
"4594","Harris Interactive",2349,7009,"Le Pen",39,2017-05-02,2017-05-03
"4595","Ifop-Fiducial",1405,7010,"_Abstention",26,2017-04-30,2017-05-03
"4596","Ifop-Fiducial",1405,7010,"Macron",60,2017-04-30,2017-05-03
"4597","Ifop-Fiducial",1405,7010,"Le Pen",40,2017-04-30,2017-05-03
"4598","OpinionWay",2264,7011,"Macron",61,2017-05-01,2017-05-03
"4599","OpinionWay",2264,7011,"Le Pen",39,2017-05-01,2017-05-03
"4600","BVA",1012,7012,"_Abstention",20,2017-05-01,2017-05-02
"4601","BVA",1012,7012,"Macron",60,2017-05-01,2017-05-02
"4602","BVA",1012,7012,"Le Pen",40,2017-05-01,2017-05-02
"4603","Elabe",3817,7013,"_Abstention",32,2017-04-28,2017-05-02
"4604","Elabe",3817,7013,"Macron",59,2017-04-28,2017-05-02
"4605","Elabe",3817,7013,"Le Pen",41,2017-04-28,2017-05-02
"4606","Ifop-Fiducial",1388,7014,"_Abstention",27,2017-04-28,2017-05-02
"4607","Ifop-Fiducial",1388,7014,"Macron",59.5,2017-04-28,2017-05-02
"4608","Ifop-Fiducial",1388,7014,"Le Pen",40.5,2017-04-28,2017-05-02
"4609","OpinionWay",1936,7015,"Macron",60,2017-04-30,2017-05-02
"4610","OpinionWay",1936,7015,"Le Pen",40,2017-04-30,2017-05-02
"4611","Ifop-Fiducial",1385,7016,"_Abstention",28,2017-04-27,2017-05-01
"4612","Ifop-Fiducial",1385,7016,"Macron",59,2017-04-27,2017-05-01
"4613","Ifop-Fiducial",1385,7016,"Le Pen",41,2017-04-27,2017-05-01
"4614","Ipsos",8936,7017,"_Abstention",24,2017-04-30,2017-05-01
"4615","Ipsos",8936,7017,"Macron",59,2017-04-30,2017-05-01
"4616","Ipsos",8936,7017,"Le Pen",41,2017-04-30,2017-05-01
"4617","OpinionWay",1764,7018,"Macron",60,2017-04-29,2017-05-01
"4618","OpinionWay",1764,7018,"Le Pen",40,2017-04-29,2017-05-01
"4619","Kantar Sofres",1031,7019,"Macron",59,2017-04-28,2017-04-30
"4620","Kantar Sofres",1031,7019,"Le Pen",41,2017-04-28,2017-04-30
"4621","OpinionWay",1488,7020,"Macron",61,2017-04-28,2017-04-30
"4622","OpinionWay",1488,7020,"Le Pen",39,2017-04-28,2017-04-30
"4623","Ipsos",918,7021,"_Abstention",25,2017-04-28,2017-04-29
"4624","Ipsos",918,7021,"Macron",60,2017-04-28,2017-04-29
"4625","Ipsos",918,7021,"Le Pen",40,2017-04-28,2017-04-29
"4626","BVA",944,7022,"_Abstention",22,2017-04-26,2017-04-28
"4627","BVA",944,7022,"Macron",59,2017-04-26,2017-04-28
"4628","BVA",944,7022,"Le Pen",41,2017-04-26,2017-04-28
"4629","Ifop-Fiducial",1399,7023,"_Abstention",29,2017-04-25,2017-04-28
"4630","Ifop-Fiducial",1399,7023,"Macron",60,2017-04-25,2017-04-28
"4631","Ifop-Fiducial",1399,7023,"Le Pen",40,2017-04-25,2017-04-28
"4632","Harris Interactive",940,7024,"Macron",61,2017-04-25,2017-04-27
"4633","Harris Interactive",940,7024,"Le Pen",39,2017-04-25,2017-04-27
"4634","Ifop-Fiducial",1407,7025,"_Abstention",29,2017-04-24,2017-04-27
"4635","Ifop-Fiducial",1407,7025,"Macron",60.5,2017-04-24,2017-04-27
"4636","Ifop-Fiducial",1407,7025,"Le Pen",39.5,2017-04-24,2017-04-27
"4637","Odoxa",803,7026,"Macron",59,2017-04-26,2017-04-27
"4638","Odoxa",803,7026,"Le Pen",41,2017-04-26,2017-04-27
"4639","OpinionWay",1790,7027,"Macron",60,2017-04-25,2017-04-27
"4640","OpinionWay",1790,7027,"Le Pen",40,2017-04-25,2017-04-27
"4641","Ifop-Fiducial",1893,7028,"_Abstention",28,2017-04-23,2017-04-26
"4642","Ifop-Fiducial",1893,7028,"Macron",60.5,2017-04-23,2017-04-26
"4643","Ifop-Fiducial",1893,7028,"Le Pen",39.5,2017-04-23,2017-04-26
"4644","OpinionWay",1800,7029,"Macron",59,2017-04-24,2017-04-26
"4645","OpinionWay",1800,7029,"Le Pen",41,2017-04-24,2017-04-26
"4646","Ifop-Fiducial",1416,7030,"_Abstention",27,2017-04-23,2017-04-25
"4647","Ifop-Fiducial",1416,7030,"Macron",61,2017-04-23,2017-04-25
"4648","Ifop-Fiducial",1416,7030,"Le Pen",39,2017-04-23,2017-04-25
"4649","Odoxa",1000,7031,"Macron",63,2017-04-24,2017-04-25
"4650","Odoxa",1000,7031,"Le Pen",37,2017-04-24,2017-04-25
"4651","OpinionWay",2828,7032,"Macron",60,2017-04-23,2017-04-25
"4652","OpinionWay",2828,7032,"Le Pen",40,2017-04-23,2017-04-25
"4653","Elabe",967,7033,"_Abstention",31,2017-04-24,NA
"4654","Elabe",967,7033,"Macron",64,2017-04-24,NA
"4655","Elabe",967,7033,"Le Pen",36,2017-04-24,NA
"4656","Ifop-Fiducial",846,7034,"_Abstention",26,2017-04-23,2017-04-24
"4657","Ifop-Fiducial",846,7034,"Macron",60,2017-04-23,2017-04-24
"4658","Ifop-Fiducial",846,7034,"Le Pen",40,2017-04-23,2017-04-24
"4659","OpinionWay",2222,7035,"Macron",61,2017-04-23,2017-04-24
"4660","OpinionWay",2222,7035,"Le Pen",39,2017-04-23,2017-04-24
"4661","OpinionWay",1461,7036,"Macron",61,2017-04-23,2017-04-24
"4662","OpinionWay",1461,7036,"Le Pen",39,2017-04-23,2017-04-24
"4663","Harris Interactive",2684,7037,"Macron",64,2017-04-23,NA
"4664","Harris Interactive",2684,7037,"Le Pen",36,2017-04-23,NA
"4665","Ipsos",1379,7038,"Macron",62,2017-04-23,NA
"4666","Ipsos",1379,7038,"Le Pen",38,2017-04-23,NA
"4667","Ifop-Fiducial",2823,7039,"Macron",60.5,2017-04-18,2017-04-21
"4668","Ifop-Fiducial",2823,7039,"Le Pen",39.5,2017-04-18,2017-04-21
"4669","Odoxa",774,7040,"Macron",62,2017-04-21,NA
"4670","Odoxa",774,7040,"Le Pen",38,2017-04-21,NA
"4671","Elabe",1445,7041,"Macron",65,2017-04-19,2017-04-20
"4672","Elabe",1445,7041,"Le Pen",35,2017-04-19,2017-04-20
"4673","Harris Interactive",962,7042,"Macron",67,2017-04-18,2017-04-20
"4674","Harris Interactive",962,7042,"Le Pen",33,2017-04-18,2017-04-20
"4675","Ifop-Fiducial",2810,7043,"Macron",61,2017-04-17,2017-04-20
"4676","Ifop-Fiducial",2810,7043,"Le Pen",39,2017-04-17,2017-04-20
"4677","Odoxa",1433,7044,"Macron",65,2017-04-20,NA
"4678","Odoxa",1433,7044,"Le Pen",35,2017-04-20,NA
"4679","OpinionWay",2269,7045,"Macron",64,2017-04-18,2017-04-20
"4680","OpinionWay",2269,7045,"Le Pen",36,2017-04-18,2017-04-20
"4681","BVA",947,7046,"Macron",65,2017-04-18,2017-04-19
"4682","BVA",947,7046,"Le Pen",35,2017-04-18,2017-04-19
"4683","Harris Interactive",2812,7047,"Macron",66,2017-04-18,2017-04-19
"4684","Harris Interactive",2812,7047,"Le Pen",34,2017-04-18,2017-04-19
"4685","Ifop-Fiducial",2792,7048,"Macron",60.5,2017-04-16,2017-04-19
"4686","Ifop-Fiducial",2792,7048,"Le Pen",39.5,2017-04-16,2017-04-19
"4687","OpinionWay",2394,7049,"Macron",65,2017-04-17,2017-04-19
"4688","OpinionWay",2394,7049,"Le Pen",35,2017-04-17,2017-04-19
"4689","Ifop-Fiducial",2804,7050,"Macron",60.5,2017-04-14,2017-04-18
"4690","Ifop-Fiducial",2804,7050,"Le Pen",39.5,2017-04-14,2017-04-18
"4691","OpinionWay",2417,7051,"Macron",65,2017-04-16,2017-04-18
"4692","OpinionWay",2417,7051,"Le Pen",35,2017-04-16,2017-04-18
"4693","Elabe",1438,7052,"Macron",62,2017-04-16,2017-04-17
"4694","Elabe",1438,7052,"Le Pen",38,2017-04-16,2017-04-17
"4695","Ifop-Fiducial",2796,7053,"Macron",60,2017-04-13,2017-04-17
"4696","Ifop-Fiducial",2796,7053,"Le Pen",40,2017-04-13,2017-04-17
"4697","Ipsos",8274,7054,"Macron",61,2017-04-16,2017-04-17
"4698","Ipsos",8274,7054,"Le Pen",39,2017-04-16,2017-04-17
"4699","Kantar Sofres",982,7055,"Macron",61,2017-04-14,2017-04-17
"4700","Kantar Sofres",982,7055,"Le Pen",39,2017-04-14,2017-04-17
"4701","OpinionWay",2423,7056,"Macron",64,2017-04-15,2017-04-17
"4702","OpinionWay",2423,7056,"Le Pen",36,2017-04-15,2017-04-17
"4703","OpinionWay",2168,7057,"Macron",64,2017-04-14,2017-04-16
"4704","OpinionWay",2168,7057,"Le Pen",36,2017-04-14,2017-04-16
"4705","Le Terrain***",642,7058,"Macron",71,2017-04-13,2017-04-15
"4706","Le Terrain***",642,7058,"Le Pen",29,2017-04-13,2017-04-15
"4707","BVA",918,7059,"Macron",64,2017-04-12,2017-04-14
"4708","BVA",918,7059,"Le Pen",36,2017-04-12,2017-04-14
"4709","Ifop-Fiducial",2776,7060,"Macron",59,2017-04-11,2017-04-14
"4710","Ifop-Fiducial",2776,7060,"Le Pen",41,2017-04-11,2017-04-14
"4711","Harris Interactive",904,7061,"Macron",67,2017-04-11,2017-04-13
"4712","Harris Interactive",904,7061,"Le Pen",33,2017-04-11,2017-04-13
"4713","Ifop-Fiducial",2797,7062,"Macron",58.5,2017-04-10,2017-04-13
"4714","Ifop-Fiducial",2797,7062,"Le Pen",41.5,2017-04-10,2017-04-13
"4715","Ipsos",927,7063,"Macron",63,2017-04-12,2017-04-13
"4716","Ipsos",927,7063,"Le Pen",37,2017-04-12,2017-04-13
"4717","Odoxa",732,7064,"Macron",61,2017-04-12,2017-04-13
"4718","Odoxa",732,7064,"Le Pen",39,2017-04-12,2017-04-13
"4719","OpinionWay",1443,7065,"Macron",62,2017-04-11,2017-04-13
"4720","OpinionWay",1443,7065,"Le Pen",38,2017-04-11,2017-04-13
"4721","Elabe",1010,7066,"Macron",65,2017-04-11,2017-04-12
"4722","Elabe",1010,7066,"Le Pen",35,2017-04-11,2017-04-12
"4723","Ifop-Fiducial",2800,7067,"Macron",58.5,2017-04-09,2017-04-12
"4724","Ifop-Fiducial",2800,7067,"Le Pen",41.5,2017-04-09,2017-04-12
"4725","OpinionWay",1423,7068,"Macron",63,2017-04-10,2017-04-12
"4726","OpinionWay",1423,7068,"Le Pen",37,2017-04-10,2017-04-12
"4727","Ifop-Fiducial",2806,7069,"Macron",58.5,2017-04-07,2017-04-11
"4728","Ifop-Fiducial",2806,7069,"Le Pen",41.5,2017-04-07,2017-04-11
"4729","OpinionWay",1395,7070,"Macron",62,2017-04-09,2017-04-11
"4730","OpinionWay",1395,7070,"Le Pen",38,2017-04-09,2017-04-11
"4731","Elabe",1002,7071,"Macron",64,2017-04-09,2017-04-10
"4732","Elabe",1002,7071,"Le Pen",36,2017-04-09,2017-04-10
"4733","Ifop-Fiducial",2616,7072,"Macron",58,2017-04-06,2017-04-10
"4734","Ifop-Fiducial",2616,7072,"Le Pen",42,2017-04-06,2017-04-10
"4735","OpinionWay",1498,7073,"Macron",63,2017-04-08,2017-04-10
"4736","OpinionWay",1498,7073,"Le Pen",37,2017-04-08,2017-04-10
"4737","Ipsos",1002,7074,"Macron",62,2017-04-07,2017-04-09
"4738","Ipsos",1002,7074,"Le Pen",38,2017-04-07,2017-04-09
"4739","OpinionWay",1565,7075,"Macron",62,2017-04-07,2017-04-09
"4740","OpinionWay",1565,7075,"Le Pen",38,2017-04-07,2017-04-09
"4741","BVA",861,7076,"Macron",61,2017-04-05,2017-04-07
"4742","BVA",861,7076,"Le Pen",39,2017-04-05,2017-04-07
"4743","Ifop-Fiducial",2246,7077,"Macron",59,2017-04-04,2017-04-07
"4744","Ifop-Fiducial",2246,7077,"Le Pen",41,2017-04-04,2017-04-07
"4745","Kantar Sofres",934,7078,"Macron",61,2017-04-05,2017-04-07
"4746","Kantar Sofres",934,7078,"Le Pen",39,2017-04-05,2017-04-07
"4747","Harris Interactive",928,7079,"Macron",63,2017-04-05,2017-04-06
"4748","Harris Interactive",928,7079,"Le Pen",37,2017-04-05,2017-04-06
"4749","Ifop-Fiducial",2243,7080,"Macron",60,2017-04-03,2017-04-06
"4750","Ifop-Fiducial",2243,7080,"Le Pen",40,2017-04-03,2017-04-06
"4751","OpinionWay",1589,7081,"Macron",62,2017-04-04,2017-04-06
"4752","OpinionWay",1589,7081,"Le Pen",38,2017-04-04,2017-04-06
"4753","Elabe",995,7082,"Macron",62,2017-04-05,NA
"4754","Elabe",995,7082,"Le Pen",38,2017-04-05,NA
"4755","Harris Interactive",2097,7083,"Macron",62,2017-04-05,NA
"4756","Harris Interactive",2097,7083,"Le Pen",38,2017-04-05,NA
"4757","Ifop-Fiducial",2245,7084,"Macron",59.5,2017-04-02,2017-04-05
"4758","Ifop-Fiducial",2245,7084,"Le Pen",40.5,2017-04-02,2017-04-05
"4759","Odoxa",766,7085,"Macron",61,2017-04-05,NA
"4760","Odoxa",766,7085,"Le Pen",39,2017-04-05,NA
"4761","OpinionWay",1553,7086,"Macron",60,2017-04-03,2017-04-05
"4762","OpinionWay",1553,7086,"Le Pen",40,2017-04-03,2017-04-05
"4763","Harris Interactive",3639,7087,"Macron",62,2017-04-03,2017-04-04
"4764","Harris Interactive",3639,7087,"Le Pen",38,2017-04-03,2017-04-04
"4765","Ifop-Fiducial",2254,7088,"Macron",60.5,2017-03-31,2017-04-04
"4766","Ifop-Fiducial",2254,7088,"Le Pen",39.5,2017-03-31,2017-04-04
"4767","OpinionWay",1541,7089,"Macron",60,2017-04-02,2017-04-04
"4768","OpinionWay",1541,7089,"Le Pen",40,2017-04-02,2017-04-04
"4769","Ifop-Fiducial",2232,7090,"Macron",60,2017-03-30,2017-04-03
"4770","Ifop-Fiducial",2232,7090,"Le Pen",40,2017-03-30,2017-04-03
"4771","OpinionWay",1583,7091,"Macron",61,2017-04-01,2017-04-03
"4772","OpinionWay",1583,7091,"Le Pen",39,2017-04-01,2017-04-03
"4773","Ipsos",9460,7092,"Macron",61,2017-03-31,2017-04-02
"4774","Ipsos",9460,7092,"Le Pen",39,2017-03-31,2017-04-02
"4775","OpinionWay",1624,7093,"Macron",63,2017-03-31,2017-04-02
"4776","OpinionWay",1624,7093,"Le Pen",37,2017-03-31,2017-04-02
"4777","Ifop-Fiducial",2204,7094,"Macron",60,2017-03-28,2017-03-31
"4778","Ifop-Fiducial",2204,7094,"Le Pen",40,2017-03-28,2017-03-31
"4779","BVA",872,7095,"Macron",60,2017-03-29,2017-03-30
"4780","BVA",872,7095,"Le Pen",40,2017-03-29,2017-03-30
"4781","Ifop-Fiducial",2215,7096,"Macron",60,2017-03-27,2017-03-30
"4782","Ifop-Fiducial",2215,7096,"Le Pen",40,2017-03-27,2017-03-30
"4783","Odoxa",753,7097,"Macron",59,2017-03-29,2017-03-30
"4784","Odoxa",753,7097,"Le Pen",41,2017-03-29,2017-03-30
"4785","OpinionWay",1609,7098,"Macron",63,2017-03-28,2017-03-30
"4786","OpinionWay",1609,7098,"Le Pen",37,2017-03-28,2017-03-30
"4787","Elabe",998,7099,"Macron",63,2017-03-28,2017-03-29
"4788","Elabe",998,7099,"Le Pen",37,2017-03-28,2017-03-29
"4789","Ifop-Fiducial",2241,7100,"Macron",60,2017-03-26,2017-03-29
"4790","Ifop-Fiducial",2241,7100,"Le Pen",40,2017-03-26,2017-03-29
"4791","OpinionWay",1636,7101,"Macron",64,2017-03-27,2017-03-29
"4792","OpinionWay",1636,7101,"Le Pen",36,2017-03-27,2017-03-29
"4793","Ifop-Fiducial",2231,7102,"Macron",60,2017-03-24,2017-03-28
"4794","Ifop-Fiducial",2231,7102,"Le Pen",40,2017-03-24,2017-03-28
"4795","OpinionWay",1618,7103,"Macron",64,2017-03-26,2017-03-28
"4796","OpinionWay",1618,7103,"Le Pen",36,2017-03-26,2017-03-28
"4797","Ifop-Fiducial",2235,7104,"Macron",60.5,2017-03-23,2017-03-27
"4798","Ifop-Fiducial",2235,7104,"Le Pen",39.5,2017-03-23,2017-03-27
"4799","Ipsos",1005,7105,"Macron",62,2017-03-25,2017-03-27
"4800","Ipsos",1005,7105,"Le Pen",38,2017-03-25,2017-03-27
"4801","Le Terrain***",647,7106,"Macron",70,2017-03-23,2017-03-27
"4802","Le Terrain***",647,7106,"Le Pen",30,2017-03-23,2017-03-27
"4803","OpinionWay",1599,7107,"Macron",62,2017-03-25,2017-03-27
"4804","OpinionWay",1599,7107,"Le Pen",38,2017-03-25,2017-03-27
"4805","OpinionWay",1676,7108,"Macron",61,2017-03-24,2017-03-26
"4806","OpinionWay",1676,7108,"Le Pen",39,2017-03-24,2017-03-26
"4807","BVA",880,7109,"Macron",62,2017-03-22,2017-03-24
"4808","BVA",880,7109,"Le Pen",38,2017-03-22,2017-03-24
"4809","Ifop-Fiducial",2225,7110,"Macron",61.5,2017-03-21,2017-03-24
"4810","Ifop-Fiducial",2225,7110,"Le Pen",38.5,2017-03-21,2017-03-24
"4811","Ifop-Fiducial",2245,7111,"Macron",61.5,2017-03-20,2017-03-23
"4812","Ifop-Fiducial",2245,7111,"Le Pen",38.5,2017-03-20,2017-03-23
"4813","OpinionWay",1675,7112,"Macron",63,2017-03-21,2017-03-23
"4814","OpinionWay",1675,7112,"Le Pen",37,2017-03-21,2017-03-23
"4815","Harris Interactive",6383,7113,"Macron",65,2017-03-21,2017-03-22
"4816","Harris Interactive",6383,7113,"Le Pen",35,2017-03-21,2017-03-22
"4817","Ifop-Fiducial",1974,7114,"Macron",61,2017-03-19,2017-03-22
"4818","Ifop-Fiducial",1974,7114,"Le Pen",39,2017-03-19,2017-03-22
"4819","OpinionWay",1672,7115,"Macron",63,2017-03-20,2017-03-22
"4820","OpinionWay",1672,7115,"Le Pen",37,2017-03-20,2017-03-22
"4821","Elabe",997,7116,"Macron",64,2017-03-21,NA
"4822","Elabe",997,7116,"Le Pen",36,2017-03-21,NA
"4823","Ifop-Fiducial",1695,7117,"Macron",60.5,2017-03-18,2017-03-21
"4824","Ifop-Fiducial",1695,7117,"Le Pen",39.5,2017-03-18,2017-03-21
"4825","OpinionWay",1676,7118,"Macron",62,2017-03-19,2017-03-21
"4826","OpinionWay",1676,7118,"Le Pen",38,2017-03-19,2017-03-21
"4827","Ifop-Fiducial",935,7119,"Macron",60,2017-03-18,2017-03-20
"4828","Ifop-Fiducial",935,7119,"Le Pen",40,2017-03-18,2017-03-20
"4829","OpinionWay",1667,7120,"Macron",61,2017-03-18,2017-03-20
"4830","OpinionWay",1667,7120,"Le Pen",39,2017-03-18,2017-03-20
"4831","Elabe",2847,7121,"Macron",63,2017-03-17,2017-03-19
"4832","Elabe",2847,7121,"Le Pen",37,2017-03-17,2017-03-19
"4833","OpinionWay",1593,7122,"Macron",60,2017-03-17,2017-03-19
"4834","OpinionWay",1593,7122,"Le Pen",40,2017-03-17,2017-03-19
"4835","BVA",858,7123,"Macron",62,2017-03-15,2017-03-17
"4836","BVA",858,7123,"Le Pen",38,2017-03-15,2017-03-17
"4837","Ifop-Fiducial",1376,7124,"Macron",61,2017-03-14,2017-03-17
"4838","Ifop-Fiducial",1376,7124,"Le Pen",39,2017-03-14,2017-03-17
"4839","Ifop-Fiducial",1386,7125,"Macron",61,2017-03-13,2017-03-16
"4840","Ifop-Fiducial",1386,7125,"Le Pen",39,2017-03-13,2017-03-16
"4841","Odoxa",603,7126,"Macron",64,2017-03-15,2017-03-16
"4842","Odoxa",603,7126,"Le Pen",36,2017-03-15,2017-03-16
"4843","OpinionWay",1571,7127,"Macron",59,2017-03-14,2017-03-16
"4844","OpinionWay",1571,7127,"Le Pen",41,2017-03-14,2017-03-16
"4845","Ifop-Fiducial",1399,7128,"Macron",61.5,2017-03-12,2017-03-15
"4846","Ifop-Fiducial",1399,7128,"Le Pen",38.5,2017-03-12,2017-03-15
"4847","Ipsos",8205,7129,"Macron",61,2017-03-14,2017-03-15
"4848","Ipsos",8205,7129,"Le Pen",39,2017-03-14,2017-03-15
"4849","OpinionWay",1554,7130,"Macron",60,2017-03-13,2017-03-15
"4850","OpinionWay",1554,7130,"Le Pen",40,2017-03-13,2017-03-15
"4851","Ifop-Fiducial",1413,7131,"Macron",60.5,2017-03-10,2017-03-14
"4852","Ifop-Fiducial",1413,7131,"Le Pen",39.5,2017-03-10,2017-03-14
"4853","OpinionWay",1529,7132,"Macron",61,2017-03-12,2017-03-14
"4854","OpinionWay",1529,7132,"Le Pen",39,2017-03-12,2017-03-14
"4855","Future Thinking",717,7133,"Macron",59.5,2017-03-10,2017-03-13
"4856","Future Thinking",717,7133,"Le Pen",40.5,2017-03-10,2017-03-13
"4857","Ifop-Fiducial",1397,7134,"Macron",60.5,2017-03-09,2017-03-13
"4858","Ifop-Fiducial",1397,7134,"Le Pen",39.5,2017-03-09,2017-03-13
"4859","OpinionWay",1528,7135,"Macron",60,2017-03-11,2017-03-13
"4860","OpinionWay",1528,7135,"Le Pen",40,2017-03-11,2017-03-13
"4861","OpinionWay",1610,7136,"Macron",62,2017-03-10,2017-03-12
"4862","OpinionWay",1610,7136,"Le Pen",38,2017-03-10,2017-03-12
"4863","BVA",839,7137,"Macron",61,2017-03-08,2017-03-10
"4864","BVA",839,7137,"Le Pen",39,2017-03-08,2017-03-10
"4865","Ifop-Fiducial",1379,7138,"Macron",60.5,2017-03-07,2017-03-10
"4866","Ifop-Fiducial",1379,7138,"Le Pen",39.5,2017-03-07,2017-03-10
"4867","Ifop-Fiducial",1395,7139,"Macron",60.5,2017-03-06,2017-03-09
"4868","Ifop-Fiducial",1395,7139,"Le Pen",39.5,2017-03-06,2017-03-09
"4869","OpinionWay",1571,7140,"Macron",65,2017-03-07,2017-03-09
"4870","OpinionWay",1571,7140,"Le Pen",35,2017-03-07,2017-03-09
"4871","Harris Interactive",4533,7141,"Macron",65,2017-03-06,2017-03-08
