date,president,pollster,N,method,p_approve,p_disapprove,term_id,pollster_id,method_id,president_id,y,year,date_first_round,date_second_round,date_next_first_round,three_weeks,month,years,bloc,bloc_id
2018-04-25,macron,Kantar,1000,face to face,0.41,0.56,1,6,1,8,410,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-04-26,macron,Yougov,1013,internet,0.33,0.54,1,10,3,8,334,2017,2017-04-23,2017-05-07,2022-04-10,17,4,2,Centre,4
2018-05-01,macron,Elabe,1008,internet,0.41,0.53,1,2,3,8,413,2017,2017-04-23,2017-05-07,2022-04-10,18,5,2,Centre,4
2018-05-16,macron,Odoxa,1015,internet,0.46,0.54,1,7,3,8,466,2017,2017-04-23,2017-05-07,2022-04-10,18,5,2,Centre,4
2018-05-19,macron,Ipsos,1025,internet,0.37,0.58,1,5,3,8,379,2017,2017-04-23,2017-05-07,2022-04-10,18,5,2,Centre,4
2018-05-24,macron,BVA,1000,internet,0.4,0.56,1,1,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,19,5,2,Centre,4
2018-05-26,macron,Kantar,1000,face to face,0.38,0.57,1,6,1,8,380,2017,2017-04-23,2017-05-07,2022-04-10,19,5,2,Centre,4
2018-06-06,macron,Elabe,1002,internet,0.4,0.55,1,2,3,8,400,2017,2017-04-23,2017-05-07,2022-04-10,19,6,2,Centre,4
2018-06-19,macron,Ifop,1963,phone&internet,0.4,0.58,1,4,5,8,785,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-21,macron,BVA,1000,internet,0.41,0.53,1,1,3,8,410,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-22,macron,Odoxa,1007,internet,0.41,0.59,1,7,3,8,412,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-23,macron,Ipsos,996,internet,0.36,0.59,1,5,3,8,358,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-28,macron,Ifop,1008,internet,0.41,0.59,1,4,3,8,413,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-28,macron,Yougov,1028,internet,0.32,0.59,1,10,3,8,328,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-06-30,macron,Kantar,923,face to face,0.32,0.64,1,6,1,8,295,2017,2017-04-23,2017-05-07,2022-04-10,20,6,2,Centre,4
2018-07-04,macron,Elabe,1001,internet,0.34,0.6,1,2,3,8,340,2017,2017-04-23,2017-05-07,2022-04-10,21,7,2,Centre,4
2018-07-16,macron,Odoxa,1005,internet,0.39,0.61,1,7,3,8,391,2017,2017-04-23,2017-05-07,2022-04-10,21,7,2,Centre,4
2018-07-19,macron,BVA,1003,internet,0.39,0.59,1,1,3,8,391,2017,2017-04-23,2017-05-07,2022-04-10,21,7,2,Centre,4
2018-07-21,macron,Ipsos,999,internet,0.32,0.6,1,5,3,8,319,2017,2017-04-23,2017-05-07,2022-04-10,21,7,2,Centre,4
2018-07-23,macron,Ifop,1981,internet,0.39,0.61,1,4,3,8,772,2017,2017-04-23,2017-05-07,2022-04-10,22,7,2,Centre,4
2018-07-25,macron,Harris,966,internet,0.42,0.58,1,3,3,8,405,2017,2017-04-23,2017-05-07,2022-04-10,22,7,2,Centre,4
2018-07-26,macron,Yougov,1017,internet,0.27,0.62,1,10,3,8,274,2017,2017-04-23,2017-05-07,2022-04-10,22,7,2,Centre,4
2018-08-01,macron,Elabe,1007,internet,0.36,0.6,1,2,3,8,362,2017,2017-04-23,2017-05-07,2022-04-10,22,8,2,Centre,4
2018-08-21,macron,Viavoice,1008,internet,0.36,0.51,1,9,3,8,362,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-24,macron,Ifop,995,internet,0.34,0.66,1,4,3,8,338,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-25,macron,Kantar,1000,face to face,0.33,0.64,1,6,1,8,330,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-29,macron,Harris,977,internet,0.36,0.64,1,3,3,8,351,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-30,macron,BVA,1040,internet,0.34,0.66,1,1,3,8,353,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-30,macron,Yougov,1099,internet,0.23,0.69,1,10,3,8,252,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-08-31,macron,Ifop,1015,internet,0.31,0.69,1,4,3,8,314,2017,2017-04-23,2017-05-07,2022-04-10,23,8,2,Centre,4
2018-09-05,macron,Elabe,1000,internet,0.31,0.64,1,2,3,8,310,2017,2017-04-23,2017-05-07,2022-04-10,24,9,2,Centre,4
2018-09-06,macron,Odoxa,1004,internet,0.29,0.71,1,7,3,8,291,2017,2017-04-23,2017-05-07,2022-04-10,24,9,2,Centre,4
2018-09-08,macron,Ipsos,998,internet,0.25,0.69,1,5,3,8,249,2017,2017-04-23,2017-05-07,2022-04-10,24,9,2,Centre,4
2018-09-18,macron,Ifop,1964,phone&internet,0.29,0.7,1,4,5,8,569,2017,2017-04-23,2017-05-07,2022-04-10,24,9,2,Centre,4
2018-09-20,macron,OpinionWay,1061,internet,0.28,0.7,1,8,3,8,297,2017,2017-04-23,2017-05-07,2022-04-10,24,9,2,Centre,4
2018-09-26,macron,Harris,1022,internet,0.34,0.66,1,3,3,8,347,2017,2017-04-23,2017-05-07,2022-04-10,25,9,2,Centre,4
2018-09-27,macron,BVA,1011,internet,0.32,0.67,1,1,3,8,323,2017,2017-04-23,2017-05-07,2022-04-10,25,9,2,Centre,4
2018-09-27,macron,Yougov,1006,internet,0.25,0.67,1,10,3,8,251,2017,2017-04-23,2017-05-07,2022-04-10,25,9,2,Centre,4
2018-09-28,macron,Ifop,1008,internet,0.33,0.67,1,4,3,8,332,2017,2017-04-23,2017-05-07,2022-04-10,25,9,2,Centre,4
2018-09-29,macron,Kantar,1000,face to face,0.3,0.67,1,6,1,8,300,2017,2017-04-23,2017-05-07,2022-04-10,25,9,2,Centre,4
2018-10-03,macron,Elabe,1001,internet,0.3,0.66,1,2,3,8,300,2017,2017-04-23,2017-05-07,2022-04-10,25,10,2,Centre,4
2018-10-05,macron,Odoxa,1014,internet,0.33,0.66,1,7,3,8,334,2017,2017-04-23,2017-05-07,2022-04-10,25,10,2,Centre,4
2018-10-17,macron,Ifop,1968,phone&internet,0.29,0.7,1,4,5,8,570,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-18,macron,OpinionWay,1063,internet,0.29,0.68,1,8,3,8,308,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-20,macron,Ipsos,1003,internet,0.26,0.7,1,5,3,8,260,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-21,macron,Viavoice,1007,internet,0.26,0.65,1,9,3,8,261,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-24,macron,Harris,989,internet,0.33,0.67,1,3,3,8,326,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-25,macron,BVA,1090,internet,0.29,0.7,1,1,3,8,316,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-25,macron,Yougov,1010,internet,0.21,0.69,1,10,3,8,212,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-26,macron,Ifop,1024,internet,0.29,0.71,1,4,3,8,296,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-10-26,macron,Kantar,1000,face to face,0.26,0.71,1,6,1,8,260,2017,2017-04-23,2017-05-07,2022-04-10,26,10,2,Centre,4
2018-11-07,macron,Elabe,1002,internet,0.27,0.69,1,2,3,8,270,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-13,macron,Ifop,1957,phone&internet,0.25,0.73,1,4,5,8,489,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-15,macron,OpinionWay,1064,internet,0.29,0.69,1,8,3,8,308,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-16,macron,Odoxa,1005,internet,0.32,0.68,1,7,3,8,321,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-17,macron,Ipsos,1000,internet,0.26,0.7,1,5,3,8,260,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-22,macron,BVA,1258,internet,0.26,0.73,1,1,3,8,327,2017,2017-04-23,2017-05-07,2022-04-10,27,11,2,Centre,4
2018-11-28,macron,Harris,908,internet,0.32,0.68,1,3,3,8,290,2017,2017-04-23,2017-05-07,2022-04-10,28,11,2,Centre,4
2018-11-29,macron,Viavoice,1021,internet,0.23,0.69,1,9,3,8,234,2017,2017-04-23,2017-05-07,2022-04-10,28,11,2,Centre,4
2018-11-29,macron,Yougov,1006,internet,0.18,0.76,1,10,3,8,181,2017,2017-04-23,2017-05-07,2022-04-10,28,11,2,Centre,4
2018-11-30,macron,Ifop,1004,internet,0.23,0.76,1,4,3,8,230,2017,2017-04-23,2017-05-07,2022-04-10,28,11,2,Centre,4
2018-12-01,macron,Kantar,1000,face to face,0.21,0.77,1,6,1,8,210,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-05,macron,Elabe,1002,internet,0.23,0.74,1,2,3,8,230,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-08,macron,Ipsos,971,internet,0.2,0.76,1,5,3,8,194,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-11,macron,Ifop,1943,phone&internet,0.23,0.76,1,4,5,8,446,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-13,macron,OpinionWay,1029,internet,0.31,0.67,1,8,3,8,318,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-14,macron,Odoxa,990,internet,0.27,0.73,1,7,3,8,267,2017,2017-04-23,2017-05-07,2022-04-10,28,12,2,Centre,4
2018-12-19,macron,BVA,1105,internet,0.27,0.72,1,1,3,8,298,2017,2017-04-23,2017-05-07,2022-04-10,29,12,2,Centre,4
2018-12-24,macron,Harris,1028,internet,0.31,0.69,1,3,3,8,318,2017,2017-04-23,2017-05-07,2022-04-10,29,12,2,Centre,4
2019-01-04,macron,Ifop,1004,internet,0.28,0.72,1,4,3,8,281,2017,2017-04-23,2017-05-07,2022-04-10,29,1,3,Centre,4
2019-01-05,macron,Kantar,1000,face to face,0.22,0.75,1,6,1,8,220,2017,2017-04-23,2017-05-07,2022-04-10,29,1,3,Centre,4
2019-01-09,macron,Elabe,1003,internet,0.25,0.71,1,2,3,8,250,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-12,macron,Ipsos,1005,internet,0.23,0.74,1,5,3,8,231,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-15,macron,Ifop,1928,phone&internet,0.27,0.72,1,4,5,8,520,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-18,macron,OpinionWay,1042,internet,0.3,0.68,1,8,3,8,312,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-23,macron,Harris,1039,internet,0.35,0.65,1,3,3,8,363,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-23,macron,Odoxa,1003,internet,0.3,0.69,1,7,3,8,300,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-24,macron,BVA,1023,internet,0.31,0.69,1,1,3,8,317,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-26,macron,Kantar,1000,face to face,0.24,0.73,1,6,1,8,240,2017,2017-04-23,2017-05-07,2022-04-10,30,1,3,Centre,4
2019-01-31,macron,Yougov,1037,internet,0.21,0.73,1,10,3,8,217,2017,2017-04-23,2017-05-07,2022-04-10,31,1,3,Centre,4
2019-02-01,macron,Ifop,1004,internet,0.34,0.66,1,4,3,8,341,2017,2017-04-23,2017-05-07,2022-04-10,31,2,3,Centre,4
2019-02-06,macron,Elabe,1000,internet,0.27,0.69,1,2,3,8,270,2017,2017-04-23,2017-05-07,2022-04-10,31,2,3,Centre,4
2019-02-12,macron,Ifop,1891,phone&internet,0.28,0.71,1,4,5,8,529,2017,2017-04-23,2017-05-07,2022-04-10,31,2,3,Centre,4
2019-02-14,macron,OpinionWay,1027,internet,0.29,0.69,1,8,3,8,297,2017,2017-04-23,2017-05-07,2022-04-10,31,2,3,Centre,4
2019-02-20,macron,Viavoice,1004,internet,0.28,0.61,1,9,3,8,281,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-02-21,macron,BVA,1012,internet,0.3,0.69,1,1,3,8,303,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-02-21,macron,Harris,897,internet,0.39,0.61,1,3,3,8,349,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-02-21,macron,Odoxa,1004,internet,0.32,0.68,1,7,3,8,321,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-02-23,macron,Kantar,1000,face to face,0.26,0.71,1,6,1,8,260,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-02-28,macron,Yougov,1004,internet,0.24,0.7,1,10,3,8,240,2017,2017-04-23,2017-05-07,2022-04-10,32,2,3,Centre,4
2019-03-01,macron,Ifop,1009,internet,0.31,0.69,1,4,3,8,312,2017,2017-04-23,2017-05-07,2022-04-10,32,3,3,Centre,4
2019-03-02,macron,Ipsos,1035,internet,0.28,0.67,1,5,3,8,289,2017,2017-04-23,2017-05-07,2022-04-10,32,3,3,Centre,4
2019-03-06,macron,Elabe,1003,internet,0.31,0.66,1,2,3,8,310,2017,2017-04-23,2017-05-07,2022-04-10,32,3,3,Centre,4
2019-03-14,macron,OpinionWay,1070,internet,0.32,0.66,1,8,3,8,342,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-19,macron,Ifop,1929,phone&internet,0.29,0.69,1,4,5,8,559,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-21,macron,BVA,1001,internet,0.29,0.7,1,1,3,8,290,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-21,macron,Odoxa,1001,internet,0.3,0.7,1,7,3,8,300,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-21,macron,OpinionWay,1009,internet,0.29,0.69,1,8,3,8,292,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-27,macron,Harris,933,internet,0.38,0.62,1,3,3,8,354,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-28,macron,OpinionWay,1051,internet,0.29,0.7,1,8,3,8,304,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-28,macron,Yougov,1001,internet,0.25,0.68,1,10,3,8,250,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-29,macron,Ifop,1001,internet,0.29,0.71,1,4,3,8,290,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-03-30,macron,Kantar,1000,face to face,0.26,0.71,1,6,1,8,260,2017,2017-04-23,2017-05-07,2022-04-10,33,3,3,Centre,4
2019-04-03,macron,Elabe,1004,internet,0.28,0.69,1,2,3,8,281,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-06,macron,Ipsos,1001,internet,0.27,0.69,1,5,3,8,270,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-16,macron,Ifop,1921,phone&internet,0.29,0.69,1,4,5,8,557,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-18,macron,BVA,1002,internet,0.32,0.67,1,1,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-18,macron,Odoxa,1003,internet,0.32,0.67,1,7,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-18,macron,OpinionWay,1057,internet,0.27,0.7,1,8,3,8,285,2017,2017-04-23,2017-05-07,2022-04-10,34,4,3,Centre,4
2019-04-24,macron,Harris,934,internet,0.38,0.62,1,3,3,8,354,2017,2017-04-23,2017-05-07,2022-04-10,35,4,3,Centre,4
2019-04-26,macron,Kantar,1000,face to face,0.25,0.72,1,6,1,8,250,2017,2017-04-23,2017-05-07,2022-04-10,35,4,3,Centre,4
2019-04-28,macron,Viavoice,1002,internet,0.26,0.65,1,9,3,8,260,2017,2017-04-23,2017-05-07,2022-04-10,35,4,3,Centre,4
2019-05-03,macron,Ifop,1008,internet,0.3,0.7,1,4,3,8,302,2017,2017-04-23,2017-05-07,2022-04-10,35,5,3,Centre,4
2019-05-07,macron,Elabe,1583,internet,0.27,0.67,1,2,3,8,427,2017,2017-04-23,2017-05-07,2022-04-10,35,5,3,Centre,4
2019-05-11,macron,Ipsos,1001,internet,0.27,0.68,1,5,3,8,270,2017,2017-04-23,2017-05-07,2022-04-10,35,5,3,Centre,4
2019-05-14,macron,Ifop,1946,phone&internet,0.3,0.67,1,4,5,8,583,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-05-16,macron,BVA,1000,internet,0.32,0.68,1,1,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-05-27,macron,Odoxa,980,internet,0.3,0.7,1,7,3,8,294,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-05-29,macron,Harris,922,internet,0.4,0.6,1,3,3,8,368,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-05-29,macron,Ifop,1005,internet,0.32,0.68,1,4,3,8,321,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-05-30,macron,Kantar,1000,face to face,0.29,0.68,1,6,1,8,290,2017,2017-04-23,2017-05-07,2022-04-10,36,5,3,Centre,4
2019-06-05,macron,Elabe,1007,internet,0.32,0.63,1,2,3,8,322,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-06,macron,OpinionWay,1014,internet,0.33,0.65,1,8,3,8,334,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-15,macron,Ipsos,1002,internet,0.32,0.64,1,5,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-18,macron,Ifop,1910,phone&internet,0.3,0.67,1,4,5,8,573,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-20,macron,BVA,1003,internet,0.35,0.65,1,1,3,8,351,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-20,macron,Odoxa,1002,internet,0.36,0.64,1,7,3,8,360,2017,2017-04-23,2017-05-07,2022-04-10,37,6,3,Centre,4
2019-06-26,macron,Harris,894,internet,0.4,0.6,1,3,3,8,357,2017,2017-04-23,2017-05-07,2022-04-10,38,6,3,Centre,4
2019-06-27,macron,Ifop,1002,internet,0.38,0.62,1,4,3,8,380,2017,2017-04-23,2017-05-07,2022-04-10,38,6,3,Centre,4
2019-06-29,macron,Kantar,1000,face to face,0.27,0.69,1,6,1,8,270,2017,2017-04-23,2017-05-07,2022-04-10,38,6,3,Centre,4
2019-07-02,macron,Viavoice,1002,internet,0.32,0.57,1,9,3,8,320,2017,2017-04-23,2017-05-07,2022-04-10,38,7,3,Centre,4
2019-07-02,macron,Yougov,1045,internet,0.26,0.66,1,10,3,8,271,2017,2017-04-23,2017-05-07,2022-04-10,38,7,3,Centre,4
2019-07-03,macron,Elabe,1009,internet,0.31,0.64,1,2,3,8,312,2017,2017-04-23,2017-05-07,2022-04-10,38,7,3,Centre,4
2019-07-04,macron,OpinionWay,1002,internet,0.33,0.65,1,8,3,8,330,2017,2017-04-23,2017-05-07,2022-04-10,38,7,3,Centre,4
2019-07-18,macron,BVA,1000,internet,0.34,0.66,1,1,3,8,340,2017,2017-04-23,2017-05-07,2022-04-10,39,7,3,Centre,4
2019-07-18,macron,Ifop,996,internet,0.32,0.68,1,4,3,8,318,2017,2017-04-23,2017-05-07,2022-04-10,39,7,3,Centre,4
2019-07-20,macron,Ipsos,1002,internet,0.31,0.64,1,5,3,8,310,2017,2017-04-23,2017-05-07,2022-04-10,39,7,3,Centre,4
2019-07-24,macron,Harris,930,internet,0.41,0.59,1,3,3,8,381,2017,2017-04-23,2017-05-07,2022-04-10,39,7,3,Centre,4
2019-07-31,macron,Elabe,1002,internet,0.28,0.67,1,2,3,8,280,2017,2017-04-23,2017-05-07,2022-04-10,39,7,3,Centre,4
2019-08-22,macron,BVA,966,internet,0.34,0.66,1,1,3,8,328,2017,2017-04-23,2017-05-07,2022-04-10,40,8,3,Centre,4
2019-08-22,macron,Ifop,988,internet,0.34,0.66,1,4,3,8,335,2017,2017-04-23,2017-05-07,2022-04-10,40,8,3,Centre,4
2019-08-28,macron,Harris,910,internet,0.43,0.57,1,3,3,8,391,2017,2017-04-23,2017-05-07,2022-04-10,41,8,3,Centre,4
2019-08-30,macron,Ifop,1010,internet,0.38,0.62,1,4,3,8,383,2017,2017-04-23,2017-05-07,2022-04-10,41,8,3,Centre,4
2019-08-31,macron,Kantar,1000,face to face,0.32,0.66,1,6,1,8,320,2017,2017-04-23,2017-05-07,2022-04-10,41,8,3,Centre,4
2019-09-04,macron,Elabe,1002,internet,0.33,0.61,1,2,3,8,330,2017,2017-04-23,2017-05-07,2022-04-10,41,9,3,Centre,4
2019-09-11,macron,Viavoice,1008,internet,0.32,0.54,1,9,3,8,322,2017,2017-04-23,2017-05-07,2022-04-10,41,9,3,Centre,4
2019-09-14,macron,Ipsos,1009,internet,0.36,0.59,1,5,3,8,363,2017,2017-04-23,2017-05-07,2022-04-10,41,9,3,Centre,4
2019-09-17,macron,Ifop,1960,phone&internet,0.33,0.64,1,4,5,8,646,2017,2017-04-23,2017-05-07,2022-04-10,42,9,3,Centre,4
2019-09-19,macron,BVA,1004,internet,0.37,0.63,1,1,3,8,371,2017,2017-04-23,2017-05-07,2022-04-10,42,9,3,Centre,4
2019-09-19,macron,Odoxa,1005,internet,0.36,0.63,1,7,3,8,361,2017,2017-04-23,2017-05-07,2022-04-10,42,9,3,Centre,4
2019-09-25,macron,Harris,905,internet,0.42,0.58,1,3,3,8,380,2017,2017-04-23,2017-05-07,2022-04-10,42,9,3,Centre,4
2019-09-28,macron,Kantar,1000,face to face,0.29,0.67,1,6,1,8,290,2017,2017-04-23,2017-05-07,2022-04-10,42,9,3,Centre,4
2019-10-02,macron,Elabe,1000,internet,0.33,0.6,1,2,3,8,330,2017,2017-04-23,2017-05-07,2022-04-10,42,10,3,Centre,4
2019-10-12,macron,Ipsos,1008,internet,0.33,0.62,1,5,3,8,332,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-15,macron,Ifop,1953,phone&internet,0.34,0.64,1,4,5,8,664,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-17,macron,BVA,1000,internet,0.37,0.62,1,1,3,8,370,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-23,macron,Harris,905,internet,0.4,0.6,1,3,3,8,362,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-24,macron,Odoxa,1005,internet,0.35,0.65,1,7,3,8,351,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-25,macron,Kantar,1000,face to face,0.3,0.67,1,6,1,8,300,2017,2017-04-23,2017-05-07,2022-04-10,43,10,3,Centre,4
2019-10-29,macron,Yougov,1031,internet,0.27,0.65,1,10,3,8,278,2017,2017-04-23,2017-05-07,2022-04-10,44,10,3,Centre,4
2019-11-06,macron,Elabe,1002,internet,0.28,0.65,1,2,3,8,280,2017,2017-04-23,2017-05-07,2022-04-10,44,11,3,Centre,4
2019-11-12,macron,Ifop,1911,phone&internet,0.33,0.65,1,4,5,8,630,2017,2017-04-23,2017-05-07,2022-04-10,44,11,3,Centre,4
2019-11-14,macron,BVA,968,internet,0.36,0.64,1,1,3,8,348,2017,2017-04-23,2017-05-07,2022-04-10,44,11,3,Centre,4
2019-11-16,macron,Ipsos,1053,internet,0.33,0.63,1,5,3,8,347,2017,2017-04-23,2017-05-07,2022-04-10,44,11,3,Centre,4
2019-11-17,macron,Viavoice,1003,internet,0.31,0.57,1,9,3,8,310,2017,2017-04-23,2017-05-07,2022-04-10,45,11,3,Centre,4
2019-11-21,macron,Odoxa,1002,internet,0.34,0.65,1,7,3,8,340,2017,2017-04-23,2017-05-07,2022-04-10,45,11,3,Centre,4
2019-11-27,macron,Harris,900,internet,0.39,0.61,1,3,3,8,351,2017,2017-04-23,2017-05-07,2022-04-10,45,11,3,Centre,4
2019-11-28,macron,Kantar,1000,face to face,0.27,0.7,1,6,1,8,270,2017,2017-04-23,2017-05-07,2022-04-10,45,11,3,Centre,4
2019-12-10,macron,Ifop,1899,phone&internet,0.34,0.65,1,4,5,8,645,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2019-12-12,macron,BVA,968,internet,0.34,0.66,1,1,3,8,329,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2019-12-13,macron,Elabe,1003,internet,0.3,0.65,1,2,3,8,300,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2019-12-14,macron,Ipsos,1001,internet,0.29,0.67,1,5,3,8,290,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2019-12-19,macron,Odoxa,1002,internet,0.33,0.67,1,7,3,8,330,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2019-12-26,macron,Harris,915,internet,0.4,0.6,1,3,3,8,366,2017,2017-04-23,2017-05-07,2022-04-10,46,12,3,Centre,4
2020-01-15,macron,Elabe,1006,internet,0.32,0.63,1,2,3,8,321,2017,2017-04-23,2017-05-07,2022-04-10,47,1,4,Centre,4
2020-01-18,macron,Ipsos,1004,internet,0.3,0.64,1,5,3,8,301,2017,2017-04-23,2017-05-07,2022-04-10,47,1,4,Centre,4
2020-01-21,macron,Ifop,1952,phone&internet,0.3,0.68,1,4,5,8,585,2017,2017-04-23,2017-05-07,2022-04-10,48,1,4,Centre,4
2020-01-22,macron,Harris,934,internet,0.4,0.6,1,3,3,8,373,2017,2017-04-23,2017-05-07,2022-04-10,48,1,4,Centre,4
2020-01-23,macron,BVA,1005,internet,0.33,0.66,1,1,3,8,331,2017,2017-04-23,2017-05-07,2022-04-10,48,1,4,Centre,4
2020-01-23,macron,Odoxa,1002,internet,0.36,0.64,1,7,3,8,360,2017,2017-04-23,2017-05-07,2022-04-10,48,1,4,Centre,4
2020-01-30,macron,Ifop,1000,internet,0.34,0.66,1,4,3,8,340,2017,2017-04-23,2017-05-07,2022-04-10,48,1,4,Centre,4
2020-02-01,macron,Kantar,1000,face to face,0.24,0.72,1,6,1,8,240,2017,2017-04-23,2017-05-07,2022-04-10,48,2,4,Centre,4
2020-02-05,macron,Elabe,1005,internet,0.31,0.63,1,2,3,8,311,2017,2017-04-23,2017-05-07,2022-04-10,48,2,4,Centre,4
2020-02-18,macron,Ifop,1947,phone&internet,0.32,0.66,1,4,5,8,623,2017,2017-04-23,2017-05-07,2022-04-10,49,2,4,Centre,4
