year,department,percentage,bloc,votes,election_type
1986,Loire Atlantique,0.2752930465460339,Abstention,193520,regional
1986,Loire Atlantique,0,Autre,0,regional
1986,Loire Atlantique,0.33484693296915896,Droite,235384,regional
1986,Loire Atlantique,0.0431603505178104,Droite radicale et extreme droite,30340,regional
1986,Loire Atlantique,0.025519232957778536,Ecologisme,17939,regional
1986,Loire Atlantique,0.249931717309662,Gauche,175692,regional
1986,Loire Atlantique,0.07124871969955617,Gauche radicale et extreme gauche,50085,regional
1986,Loiret,0.2412753909483496,Abstention,85984.99999999999,regional
1986,Loiret,0,Autre,0,regional
1986,Loiret,0.3446855436798671,Droite,122838,regional
1986,Loiret,0.07371126643975341,Droite radicale et extreme droite,26269,regional
1986,Loiret,0,Ecologisme,0,regional
1986,Loiret,0.2306265555857982,Gauche,82190,regional
1986,Loiret,0.10970124334623166,Gauche radicale et extreme gauche,39095,regional
1986,Lot,0.181538107639602,Abstention,22096.999999999993,regional
1986,Lot,0,Autre,0,regional
1986,Lot,0.2868116430196926,Droite,34911,regional
1986,Lot,0.0319911929740965,Droite radicale et extreme droite,3894,regional
1986,Lot,0,Ecologisme,0,regional
1986,Lot,0.4240928023923563,Gauche,51621,regional
1986,Lot,0.0755662539742526,Gauche radicale et extreme gauche,9198,regional
1986,Lot et Garonne,0.22887609507428228,Abstention,51362.999999999985,regional
1986,Lot et Garonne,0,Autre,0,regional
1986,Lot et Garonne,0.3561854429759284,Droite,79933,regional
1986,Lot et Garonne,0.061992567308634935,Droite radicale et extreme droite,13912,regional
1986,Lot et Garonne,0,Ecologisme,0,regional
1986,Lot et Garonne,0.24090297396775603,Gauche,54062,regional
1986,Lot et Garonne,0.11204292067339827,Gauche radicale et extreme gauche,25144,regional
1986,Lozere,0.20587364350537377,Abstention,11819.000000000002,regional
1986,Lozere,0,Autre,0,regional
1986,Lozere,0.49581076137887786,Droite,28464,regional
1986,Lozere,0.04084725391489139,Droite radicale et extreme droite,2345,regional
1986,Lozere,0,Ecologisme,0,regional
1986,Lozere,0.21376439234266403,Gauche,12272,regional
1986,Lozere,0.04370394885819297,Gauche radicale et extreme gauche,2509,regional
1986,Maine et Loire,0.26850052788941825,Abstention,121054,regional
1986,Maine et Loire,0,Autre,0,regional
1986,Maine et Loire,0.35948603976471216,Droite,162075,regional
1986,Maine et Loire,0.04367508628108559,Droite radicale et extreme droite,19691,regional
1986,Maine et Loire,0.03886863094762805,Ecologisme,17524,regional
1986,Maine et Loire,0.24158925767214073,Gauche,108921,regional
1986,Maine et Loire,0.04788045744501521,Gauche radicale et extreme gauche,21587,regional
1986,Manche,0.27200004738676786,Abstention,91840.00000000001,regional
1986,Manche,0,Autre,0,regional
1986,Manche,0.3970566893826985,Droite,134065,regional
1986,Manche,0.06122962739192115,Droite radicale et extreme droite,20674,regional
1986,Manche,0.03992335190302298,Ecologisme,13480,regional
1986,Manche,0.2027620562303234,Gauche,68462,regional
1986,Manche,0.02702822770526615,Gauche radicale et extreme gauche,9126,regional
1986,Marne,0.2777532698929228,Abstention,96962,regional
1986,Marne,0,Autre,0,regional
1986,Marne,0.3705764063547354,Droite,129366,regional
1986,Marne,0.06502260136238378,Droite radicale et extreme droite,22699,regional
1986,Marne,0.01853082550831581,Ecologisme,6469,regional
1986,Marne,0.1918022080012833,Gauche,66957,regional
1986,Marne,0.07631468888035887,Gauche radicale et extreme gauche,26641,regional
1986,Mayenne,0.23825003876169315,Abstention,46099.00000000001,regional
1986,Mayenne,0,Autre,0,regional
1986,Mayenne,0.4459300222233707,Droite,86283,regional
1986,Mayenne,0.03595534652953641,Droite radicale et extreme droite,6957,regional
1986,Mayenne,0,Ecologisme,0,regional
1986,Mayenne,0.25531035195617346,Gauche,49400,regional
1986,Mayenne,0.024554240529226317,Gauche radicale et extreme gauche,4751,regional
1986,Meurthe et Moselle,0.28476646114223825,Abstention,133568,regional
1986,Meurthe et Moselle,0,Autre,0,regional
1986,Meurthe et Moselle,0.31174260836936407,Droite,146221,regional
1986,Meurthe et Moselle,0.0712939511005364,Droite radicale et extreme droite,33440,regional
1986,Meurthe et Moselle,0,Ecologisme,0,regional
1986,Meurthe et Moselle,0.2290936457986884,Gauche,107455,regional
1986,Meurthe et Moselle,0.10310333358917287,Gauche radicale et extreme gauche,48360,regional
1986,Meuse,0.24268249088439264,Abstention,33944,regional
1986,Meuse,0,Autre,0,regional
1986,Meuse,0.34342603846428826,Droite,48035,regional
1986,Meuse,0.08319868449274326,Droite radicale et extreme droite,11637,regional
1986,Meuse,0,Ecologisme,0,regional
1986,Meuse,0.2740830771430614,Gauche,38336,regional
1986,Meuse,0.0566097090155144,Gauche radicale et extreme gauche,7918,regional
1986,Morbihan,0.24276914929136398,Abstention,105431,regional
1986,Morbihan,0.015360880527764026,Autre,6671,regional
1986,Morbihan,0.40008059223781617,Droite,173749,regional
1986,Morbihan,0.051714887688960015,Droite radicale et extreme droite,22459,regional
1986,Morbihan,0.023551354525254153,Ecologisme,10228,regional
1986,Morbihan,0.21554509135705816,Gauche,93608,regional
1986,Morbihan,0.05097804437178351,Gauche radicale et extreme gauche,22139,regional
1986,Moselle,0.2635817273007566,Abstention,173543.00000000003,regional
1986,Moselle,0,Autre,0,regional
1986,Moselle,0.38010306757411494,Droite,250261,regional
1986,Moselle,0.08877693449148925,Droite radicale et extreme droite,58451,regional
1986,Moselle,0.030280846229436987,Ecologisme,19937,regional
1986,Moselle,0.1792838124978167,Gauche,118041,regional
1986,Moselle,0.0579736119063856,Gauche radicale et extreme gauche,38170,regional
1986,Nievre,0.2593500885115403,Abstention,46002.99999999999,regional
1986,Nievre,0,Autre,0,regional
1986,Nievre,0.2757613683771381,Droite,48914,regional
1986,Nievre,0.052238721825705554,Droite radicale et extreme droite,9266,regional
1986,Nievre,0,Ecologisme,0,regional
1986,Nievre,0.3036678731297004,Gauche,53864,regional
1986,Nievre,0.10898194815591561,Gauche radicale et extreme gauche,19331,regional
1986,Nord,NA,Abstention,NA,regional
1986,Nord,NA,Autre,0,regional
1986,Nord,NA,Droite,460920,regional
1986,Nord,NA,Droite radicale et extreme droite,145449,regional
1986,Nord,NA,Ecologisme,44193,regional
1986,Nord,NA,Gauche,370153,regional
1986,Nord,NA,Gauche radicale et extreme gauche,NA,regional
1986,Oise,0.23636060671983405,Abstention,102129.99999999997,regional
1986,Oise,0,Autre,0,regional
1986,Oise,0.3039384948645434,Droite,131330,regional
1986,Oise,0.08905701074303277,Droite radicale et extreme droite,38481,regional
1986,Oise,0,Ecologisme,0,regional
1986,Oise,0.2397348725045939,Gauche,103588,regional
1986,Oise,0.13090901516799586,Gauche radicale et extreme gauche,56565,regional
1986,Orne,0.2505977749884263,Abstention,52506.99999999999,regional
1986,Orne,0,Autre,0,regional
1986,Orne,0.41074420003149953,Droite,86062,regional
1986,Orne,0.04694860328263183,Droite radicale et extreme droite,9837,regional
1986,Orne,0.024989619476248885,Ecologisme,5236,regional
1986,Orne,0.2358741355529359,Gauche,49422,regional
1986,Orne,0.03084566666825755,Gauche radicale et extreme gauche,6463,regional
1986,Paris,0.273415439879919,Abstention,341903.00000000006,regional
1986,Paris,0,Autre,0,regional
1986,Paris,0.3617752735130017,Droite,452396,regional
1986,Paris,0.0796480416860924,Droite radicale et extreme droite,99599,regional
1986,Paris,0.023126952736089643,Ecologisme,28920,regional
1986,Paris,0.21765565310850396,Gauche,272176,regional
1986,Paris,0.04437863907639331,Gauche radicale et extreme gauche,55495,regional
1986,Pas de Calais,0.22689675048634628,Abstention,220437,regional
1986,Pas de Calais,0,Autre,0,regional
1986,Pas de Calais,0.2938406431093224,Droite,285475,regional
1986,Pas de Calais,0.05813716509011559,Droite radicale et extreme droite,56482,regional
1986,Pas de Calais,0.029653227383611418,Ecologisme,28809,regional
1986,Pas de Calais,0.2609728984179593,Gauche,253543,regional
1986,Pas de Calais,0.13049931551264501,Gauche radicale et extreme gauche,126784,regional
1986,Puy de Dome,0.22389736253551207,Abstention,88898,regional
1986,Puy de Dome,0,Autre,0,regional
1986,Puy de Dome,0.35562702746267455,Droite,141201,regional
1986,Puy de Dome,0.04301998750780762,Droite radicale et extreme droite,17081,regional
1986,Puy de Dome,0.01888940380004433,Ecologisme,7500,regional
1986,Puy de Dome,0.27899397553948135,Gauche,110774,regional
1986,Puy de Dome,0.07957224315448007,Gauche radicale et extreme gauche,31594,regional
1986,Pyrenees Atlantiques,0.2226322445146166,Abstention,90315,regional
1986,Pyrenees Atlantiques,0.026430414944203277,Autre,10722,regional
1986,Pyrenees Atlantiques,0.3657612487027601,Droite,148378,regional
1986,Pyrenees Atlantiques,0.05339821381471101,Droite radicale et extreme droite,21662,regional
1986,Pyrenees Atlantiques,0,Ecologisme,0,regional
1986,Pyrenees Atlantiques,0.26770347253549076,Gauche,108599,regional
1986,Pyrenees Atlantiques,0.06407440548821823,Gauche radicale et extreme gauche,25993,regional
1986,Pyrenees Orientales,0.2461589656599762,Abstention,60658.000000000015,regional
1986,Pyrenees Orientales,0.021605564528565283,Autre,5324,regional
1986,Pyrenees Orientales,0.28958923455267066,Droite,71360,regional
1986,Pyrenees Orientales,0.12822926896574113,Droite radicale et extreme droite,31598,regional
1986,Pyrenees Orientales,0,Ecologisme,0,regional
1986,Pyrenees Orientales,0.2091649149006972,Gauche,51542,regional
1986,Pyrenees Orientales,0.10525205139234958,Gauche radicale et extreme gauche,25936,regional
1986,Rhone,0.2652578788264862,Abstention,229020.99999999994,regional
1986,Rhone,0,Autre,0,regional
1986,Rhone,0.3448244709806692,Droite,297718,regional
1986,Rhone,0.09045854133126398,Droite radicale et extreme droite,78101,regional
1986,Rhone,0.03176548257450283,Ecologisme,27426,regional
1986,Rhone,0.20287239833678872,Gauche,175158,regional
1986,Rhone,0.06482122795028898,Gauche radicale et extreme gauche,55966,regional
1986,Saone et Loire,0.28559271972123834,Abstention,109744.99999999999,regional
1986,Saone et Loire,0,Autre,0,regional
1986,Saone et Loire,0.33400386706256785,Droite,128348,regional
1986,Saone et Loire,0.0504747951315608,Droite radicale et extreme droite,19396,regional
1986,Saone et Loire,0,Ecologisme,0,regional
1986,Saone et Loire,0.2479057748307835,Gauche,95263,regional
1986,Saone et Loire,0.0820228432538495,Gauche radicale et extreme gauche,31519,regional
1986,Sarthe,0.2635347143004566,Abstention,94488.00000000001,regional
1986,Sarthe,0,Autre,0,regional
1986,Sarthe,0.36227655972399253,Droite,129891,regional
1986,Sarthe,0.037281649797373244,Droite radicale et extreme droite,13367,regional
1986,Sarthe,0,Ecologisme,0,regional
1986,Sarthe,0.20001617667156615,Gauche,71714,regional
1986,Sarthe,0.1368908995066115,Gauche radicale et extreme gauche,49081,regional
1986,Savoie,0.2653712797849681,Abstention,59927.99999999999,regional
1986,Savoie,0.04571641123514903,Autre,10324,regional
1986,Savoie,0.3349510908793014,Droite,75641,regional
1986,Savoie,0.06590443126818317,Droite radicale et extreme droite,14883,regional
1986,Savoie,0,Ecologisme,0,regional
1986,Savoie,0.2208593303723647,Gauche,49876,regional
1986,Savoie,0.06719745646003357,Gauche radicale et extreme gauche,15175,regional
1986,Seine et Marne,0.2716645341398163,Abstention,158814.00000000003,regional
1986,Seine et Marne,0,Autre,0,regional
1986,Seine et Marne,0.32387494953780044,Droite,189336,regional
1986,Seine et Marne,0.08748434816522864,Droite radicale et extreme droite,51143,regional
1986,Seine et Marne,0.02449212789687237,Ecologisme,14318,regional
1986,Seine et Marne,0.21221322075416185,Gauche,124059,regional
1986,Seine et Marne,0.08027081950612047,Gauche radicale et extreme gauche,46926,regional
1986,Seine Maritime,0.2616006955406225,Abstention,208817,regional
1986,Seine Maritime,0,Autre,0,regional
1986,Seine Maritime,0.2932432838737804,Droite,234075,regional
1986,Seine Maritime,0.04730728563768748,Droite radicale et extreme droite,37762,regional
1986,Seine Maritime,0.023672434442289673,Ecologisme,18896,regional
1986,Seine Maritime,0.2642716116197377,Gauche,210949,regional
1986,Seine Maritime,0.10990468888588223,Gauche radicale et extreme gauche,87729,regional
1986,Seine Saint Denis,0.3079299603868769,Abstention,218278.00000000003,regional
1986,Seine Saint Denis,0,Autre,0,regional
1986,Seine Saint Denis,0.22514869028406334,Droite,159598,regional
1986,Seine Saint Denis,0.10414668141343235,Droite radicale et extreme droite,73825,regional
1986,Seine Saint Denis,0.022773313620820027,Ecologisme,16143,regional
1986,Seine Saint Denis,0.18564560362048146,Gauche,131596,regional
1986,Seine Saint Denis,0.15435575067432597,Gauche radicale et extreme gauche,109416,regional
1986,Somme,0.22898911795379606,Abstention,86949,regional
1986,Somme,0,Autre,0,regional
1986,Somme,0.3353208254764187,Droite,127324,regional
1986,Somme,0.05954048900734248,Droite radicale et extreme droite,22608,regional
1986,Somme,0.019991677815584606,Ecologisme,7591,regional
1986,Somme,0.2150020542100772,Gauche,81638,regional
1986,Somme,0.1411558355367809,Gauche radicale et extreme gauche,53598,regional
1986,Tarn,0.1951401854371697,Abstention,49333,regional
1986,Tarn,0.016518464605550457,Autre,4176,regional
1986,Tarn,0.32597069712983767,Droite,82408,regional
1986,Tarn,0.07820163918863327,Droite radicale et extreme droite,19770,regional
1986,Tarn,0.02277617796905161,Ecologisme,5758,regional
1986,Tarn,0.29369719312679976,Gauche,74249,regional
1986,Tarn,0.0676956425429575,Gauche radicale et extreme gauche,17114,regional
1986,Tarn et Garonne,0.21119521995584867,Abstention,30327,regional
1986,Tarn et Garonne,0,Autre,0,regional
1986,Tarn et Garonne,0.2997973495268007,Droite,43050,regional
1986,Tarn et Garonne,0.07085802628188612,Droite radicale et extreme droite,10175,regional
1986,Tarn et Garonne,0,Ecologisme,0,regional
1986,Tarn et Garonne,0.2223653697500644,Gauche,31931,regional
1986,Tarn et Garonne,0.1957840344854001,Gauche radicale et extreme gauche,28114,regional
1986,Territoire de Belfort,0.230114748845985,Abstention,19392.000000000004,regional
1986,Territoire de Belfort,0,Autre,0,regional
1986,Territoire de Belfort,0.282422185567989,Droite,23800,regional
1986,Territoire de Belfort,0.08638796264432605,Droite radicale et extreme droite,7280,regional
1986,Territoire de Belfort,0,Ecologisme,0,regional
1986,Territoire de Belfort,0.30757911974463337,Gauche,25920,regional
1986,Territoire de Belfort,0.0934959831970666,Gauche radicale et extreme gauche,7879,regional
1986,Val d'Oise,0.27387620459733253,Abstention,152018,regional
1986,Val d'Oise,0,Autre,0,regional
1986,Val d'Oise,0.2945153775891298,Droite,163474,regional
1986,Val d'Oise,0.088730788147609,Droite radicale et extreme droite,49251,regional
1986,Val d'Oise,0.029369744946951777,Ecologisme,16302,regional
1986,Val d'Oise,0.21625010584422252,Gauche,120032,regional
1986,Val d'Oise,0.0972577788747543,Gauche radicale et extreme gauche,53984,regional
1986,Val de Marne,0.26473209978413614,Abstention,183835.00000000003,regional
1986,Val de Marne,0,Autre,0,regional
1986,Val de Marne,0.28627672917935715,Droite,198796,regional
1986,Val de Marne,0.08554345431216599,Droite radicale et extreme droite,59403,regional
1986,Val de Marne,0.033956444164114176,Ecologisme,23580,regional
1986,Val de Marne,0.19614526676257418,Gauche,136207,regional
1986,Val de Marne,0.13334600579765243,Gauche radicale et extreme gauche,92598,regional
1986,Var,0.23663804830859458,Abstention,125244,regional
1986,Var,0,Autre,0,regional
1986,Var,0.3396263490431996,Droite,179752,regional
1986,Var,0.13290909640557452,Droite radicale et extreme droite,70344,regional
1986,Var,0.017792632788173765,Ecologisme,9417,regional
1986,Var,0.19341387284984432,Gauche,102367,regional
1986,Var,0.0796200006046132,Gauche radicale et extreme gauche,42140,regional
1986,Vaucluse,0.22477045556263822,Abstention,66292.00000000001,regional
1986,Vaucluse,0,Autre,0,regional
1986,Vaucluse,0.28337040402533464,Droite,83575,regional
1986,Vaucluse,0.14861391778443844,Droite radicale et extreme droite,43831,regional
1986,Vaucluse,0.025209200764922085,Ecologisme,7435,regional
1986,Vaucluse,0.22418048906188545,Gauche,66118,regional
1986,Vaucluse,0.0938555328007812,Gauche radicale et extreme gauche,27681,regional
1986,Vendee,0.23433433742550017,Abstention,83471.99999999999,regional
1986,Vendee,0,Autre,0,regional
1986,Vendee,0.46476366402870223,Droite,165553,regional
1986,Vendee,0.037739080146767766,Droite radicale et extreme droite,13443,regional
1986,Vendee,0.027166635318029583,Ecologisme,9677,regional
1986,Vendee,0.19813929462759222,Gauche,70579,regional
1986,Vendee,0.03785698845340797,Gauche radicale et extreme gauche,13485,regional
1986,Vienne,0.25009586282123353,Abstention,67179,regional
